,BW,Beg.,Nov.,Int.,Adv.,Elite,Area,Exercise
15,117.93392,45.812792,85.728888,140.61352,209.559504,288.03092,legs,seated_calf_raise
16,122.46984,48.080752,88.904032,144.695848,214.549016,293.927616,legs,seated_calf_raise
17,127.00576,50.348712,92.079176,148.778176,219.53852799999999,299.37072,legs,seated_calf_raise
18,131.54167999999999,52.616672,94.80072799999999,152.860504,224.074448,304.813824,legs,seated_calf_raise
19,136.0776,54.884631999999996,97.975872,156.48924,228.610368,310.256928,legs,seated_calf_raise
20,140.61352,57.152592,101.151016,160.117976,233.146288,315.700032,legs,seated_calf_raise
0,49.89512,14.514944,34.926584,66.224432,107.047712,155.582056,legs,hip_abduction
1,54.431039999999996,17.236496,39.462504,72.57472,115.212368,165.107488,legs,hip_abduction
2,58.96696,20.41164,43.998424,78.471416,122.923432,174.179328,legs,hip_abduction
3,63.50288,23.586784,48.534344,84.368112,130.180904,182.797576,legs,hip_abduction
4,68.0388,26.761928,53.070264,90.264808,136.984784,191.415824,legs,hip_abduction
5,72.57472,29.48348,57.152592,95.707912,143.788664,199.126888,legs,hip_abduction
6,77.11064,32.658624,61.23492,100.697424,150.138952,206.837952,legs,hip_abduction
7,81.64656,35.380176,65.317248,106.140528,156.48924,214.095424,legs,hip_abduction
8,86.18248,38.55532,68.945984,110.676448,162.385936,220.899304,legs,hip_abduction
9,90.7184,41.276872,73.028312,115.66596,168.282632,227.703184,legs,hip_abduction
10,95.25431999999999,43.998424,76.657048,120.20188,173.725736,234.053472,legs,hip_abduction
11,99.79024,46.719976,80.28578399999999,124.7378,179.16884,240.40376,legs,hip_abduction
12,104.32616,49.441528,83.460928,129.27372,184.611944,246.754048,legs,hip_abduction
13,108.86207999999999,52.16308,87.089664,133.356048,189.60145599999998,252.650744,legs,hip_abduction
14,113.398,54.884631999999996,90.264808,137.438376,194.590968,258.093848,legs,hip_abduction
15,117.93392,57.152592,93.893544,141.520704,199.58048,263.536952,legs,hip_abduction
16,122.46984,59.874144,97.068688,145.60303199999998,204.1164,268.980056,legs,hip_abduction
17,127.00576,62.142103999999996,100.243832,149.68536,208.65232,274.42316,legs,hip_abduction
18,131.54167999999999,64.863656,103.418976,153.314096,213.18824,279.412672,legs,hip_abduction
19,136.0776,67.131616,106.140528,156.942832,217.72415999999998,284.402184,legs,hip_abduction
20,140.61352,69.399576,109.31567199999999,160.57156799999998,221.806488,289.391696,legs,hip_abduction
0,49.89512,5.896696,11.3398,18.597272,27.669112,38.101728,shoulders,dumbbell_shoulder_press
1,54.431039999999996,7.257472,13.154168,20.865232,30.844256,41.730464,shoulders,dumbbell_shoulder_press
2,58.96696,8.618248,14.968536,23.133192,33.565808,44.905608,shoulders,dumbbell_shoulder_press
3,63.50288,9.979023999999999,16.782904,25.401152,35.833768,48.080752,shoulders,dumbbell_shoulder_press
4,68.0388,11.3398,18.597272,27.669112,38.55532,50.802304,shoulders,dumbbell_shoulder_press
5,72.57472,12.700576,19.958047999999998,29.48348,41.276872,53.523856,shoulders,dumbbell_shoulder_press
6,77.11064,14.061352,21.772416,31.75144,43.544832,56.245408,shoulders,dumbbell_shoulder_press
7,81.64656,15.422128,23.586784,33.565808,45.812792,58.96696,shoulders,dumbbell_shoulder_press
8,86.18248,16.782904,24.94756,35.833768,48.080752,61.688512,shoulders,dumbbell_shoulder_press
9,90.7184,18.14368,26.761928,37.648136,50.348712,63.956472,shoulders,dumbbell_shoulder_press
10,95.25431999999999,19.504456,28.122704,39.462504,52.16308,66.224432,shoulders,dumbbell_shoulder_press
11,99.79024,20.41164,29.937072,41.276872,54.431039999999996,68.492392,shoulders,dumbbell_shoulder_press
12,104.32616,21.772416,31.297848,43.09124,56.245408,70.760352,shoulders,dumbbell_shoulder_press
13,108.86207999999999,23.133192,32.658624,44.452016,58.059776,73.028312,shoulders,dumbbell_shoulder_press
14,113.398,24.493968,34.0194,46.266384,60.327736,75.296272,shoulders,dumbbell_shoulder_press
15,117.93392,25.401152,35.380176,48.080752,62.142103999999996,77.11064,shoulders,dumbbell_shoulder_press
16,122.46984,26.761928,36.740952,49.441528,63.956472,79.3786,shoulders,dumbbell_shoulder_press
17,127.00576,27.669112,38.101728,50.802304,65.77083999999999,81.192968,shoulders,dumbbell_shoulder_press
18,131.54167999999999,29.029888,39.462504,52.616672,67.131616,83.007336,shoulders,dumbbell_shoulder_press
19,136.0776,29.937072,40.82328,53.977448,68.945984,85.275296,shoulders,dumbbell_shoulder_press
20,140.61352,31.297848,42.184056,55.338224,70.760352,87.089664,shoulders,dumbbell_shoulder_press
0,49.89512,14.968536,24.040376,36.28736,50.348712,65.77083999999999,shoulders,military_press
1,54.431039999999996,18.14368,28.122704,40.369688,55.338224,72.121128,shoulders,military_press
2,58.96696,20.865232,31.75144,44.905608,60.781328,78.017824,shoulders,military_press
3,63.50288,24.040376,35.380176,48.987936,65.77083999999999,83.460928,shoulders,military_press
4,68.0388,26.761928,38.55532,53.523856,70.30676,88.904032,shoulders,military_press
5,72.57472,29.937072,42.184056,57.152592,74.84268,93.893544,shoulders,military_press
6,77.11064,32.658624,45.3592,61.23492,79.3786,98.883056,shoulders,military_press
7,81.64656,35.380176,48.534344,64.863656,83.460928,103.418976,shoulders,military_press
8,86.18248,38.101728,52.16308,68.945984,87.996848,108.408488,shoulders,military_press
9,90.7184,40.82328,54.884631999999996,72.121128,92.079176,112.944408,shoulders,military_press
10,95.25431999999999,43.544832,58.059776,75.749864,95.707912,117.026736,shoulders,military_press
11,99.79024,46.266384,61.23492,79.3786,99.79024,121.562656,shoulders,military_press
12,104.32616,48.534344,63.956472,82.553744,103.418976,125.644984,shoulders,military_press
13,108.86207999999999,51.255896,67.131616,85.728888,107.047712,129.727312,shoulders,military_press
